2020-01-24 09:32:12, 63.097, 63.311, 
2020-01-24 09:33:06, 59.256, 57.833, 
2020-01-24 09:34:10, 60.892, 58.758, 
2020-01-24 09:35:06, 64.378, 64.520, 
2020-01-24 09:36:07, 63.240, 63.666, 
2020-01-24 09:37:07, 60.750, 59.398, 
2020-01-24 09:38:07, 66.796, 67.365, 
2020-01-24 09:39:09, 67.081, 68.219, 
2020-01-24 09:40:07, 63.026, 62.101, 
2020-01-24 09:41:07, 63.311, 63.453, 
2020-01-24 09:42:07, 63.880, 63.809, 
2020-01-24 09:43:07, 66.369, 66.441, 
2020-01-24 09:44:07, 65.160, 66.014, 
2020-01-24 09:45:06, 64.378, 64.805, 
2020-01-24 09:46:07, 62.457, 63.097, 
2020-01-24 09:47:09, 59.825, 63.240, 
2020-01-24 09:48:07, 62.457, 63.880, 
2020-01-24 09:49:09, 65.658, 65.658, 
2020-01-24 09:50:07, 62.528, 62.101, 
2020-01-24 09:51:07, 65.872, 67.223, 
2020-01-24 09:52:06, 59.612, 60.750, 
2020-01-24 09:53:07, 60.181, 60.465, 
2020-01-24 09:54:07, 64.022, 63.951, 
2020-01-24 09:55:07, 61.319, 63.097, 
2020-01-24 09:56:07, 63.097, 63.951, 
2020-01-24 09:57:07, 64.520, 64.947, 
2020-01-24 09:58:06, 66.298, 65.943, 
2020-01-24 09:59:06, 60.252, 60.252, 
2020-01-24 10:00:07, 59.896, 62.101, 
2020-01-24 10:01:09, 65.374, 65.658, 
2020-01-24 10:02:07, 63.382, 64.307, 
2020-01-24 10:03:07, 65.160, 64.733, 
2020-01-24 10:04:07, 63.453, 63.026, 
2020-01-24 10:05:07, 60.536, 60.607, 
2020-01-24 10:06:07, 62.030, 59.754, 
2020-01-24 10:07:07, 61.675, 62.030, 
2020-01-24 10:08:06, 59.327, 59.683, 
2020-01-24 10:09:10, 63.666, 62.670, 
2020-01-24 10:10:06, 63.382, 63.737, 
2020-01-24 10:11:07, 61.675, 61.746, 
2020-01-24 10:12:07, 61.177, 60.252, 
2020-01-24 10:13:10, 59.967, 61.177, 
2020-01-24 10:14:07, 57.620, 58.047, 
2020-01-24 10:15:07, 59.825, 60.536, 
2020-01-24 10:16:07, 64.733, 65.089, 
2020-01-24 10:17:06, 61.177, 60.607, 
2020-01-24 10:18:07, 61.248, 62.742, 
2020-01-24 10:19:10, 63.951, 63.737, 
2020-01-24 10:20:07, 67.437, 69.997, 
2020-01-24 10:21:07, 66.583, 67.650, 
2020-01-24 10:22:07, 66.156, 65.658, 
2020-01-24 10:23:07, 63.453, 63.666, 
2020-01-24 10:24:14, 64.947, 64.022, 
2020-01-24 10:25:07, 63.951, 64.520, 
2020-01-24 10:26:07, 63.097, 62.172, 
2020-01-24 10:27:09, 63.097, 62.670, 
2020-01-24 10:28:07, 63.951, 63.453, 
2020-01-24 10:29:07, 63.097, 62.528, 
2020-01-24 10:30:07, 64.876, 65.800, 
2020-01-24 10:31:07, 64.235, 64.662, 
2020-01-24 10:32:07, 66.085, 66.369, 
2020-01-24 10:33:10, 60.963, 61.105, 
2020-01-24 10:34:07, 61.817, 62.030, 
2020-01-24 10:35:07, 65.018, 64.947, 
2020-01-24 10:36:07, 62.528, 63.026, 
2020-01-24 10:37:07, 61.532, 61.177, 
2020-01-24 10:38:08, 59.185, 59.114, 
2020-01-24 10:39:10, 62.599, 63.168, 
2020-01-24 10:40:07, 62.315, 61.888, 
2020-01-24 10:41:07, 61.675, 62.884, 
2020-01-24 10:42:08, 60.963, 61.319, 
2020-01-24 10:43:07, 61.959, 62.244, 
2020-01-24 10:44:07, 62.457, 61.603, 
2020-01-24 10:45:07, 63.595, 63.524, 
2020-01-24 10:46:10, 61.959, 63.524, 
2020-01-24 10:47:07, 64.378, 64.805, 
2020-01-24 10:48:07, 61.746, 60.821, 
2020-01-24 10:49:07, 60.038, 58.900, 
2020-01-24 10:50:07, 61.888, 61.817, 
2020-01-24 10:51:08, 63.240, 63.168, 
2020-01-24 10:52:06, 60.181, 61.603, 
2020-01-24 10:53:07, 62.670, 63.382, 
2020-01-24 10:54:07, 59.754, 60.110, 
2020-01-24 10:55:08, 63.880, 64.876, 
2020-01-24 10:56:07, 60.181, 61.390, 
2020-01-24 10:57:07, 64.876, 64.235, 
2020-01-24 10:58:09, 64.022, 63.382, 
2020-01-24 10:59:06, 61.390, 63.168, 
2020-01-24 11:00:07, 61.532, 62.599, 
2020-01-24 11:01:07, 63.524, 62.813, 
2020-01-24 11:02:07, 60.821, 61.390, 
2020-01-24 11:03:07, 61.248, 62.955, 
2020-01-24 11:04:07, 60.89261.817
